player,team,age,pos,min,blk%_rank,stl%_rank,foul%_rank,fgor%_rank,fgdr%_rank,ftor%_rank,ftdr%_rank,ft%_rank,sfld%_rank,ffld%_rank,and1%_rank,usage_rank,psa_rank,ast%_rank,ast:usg_rank,tov%_rank,diff_rank,offense:_pts/poss_rank,offense:_efg%_rank,offense:_tov%_rank,offense:_orb%_rank,offense:_ft_rate_rank,defense:_pts/poss_rank,defense:_efg%_rank,defense:_tov%_rank,defense:_orb%_rank,defense:_ft_rate_rank,onoff_opp_halfcourt_halfcourt:_pts/play_rank,onoff_opp_halfcourt_halfcourt:_oreb%_rank,onoff_opp_halfcourt_halfcourt:_%_of_plays_rank,onoff_opp_halfcourt_putbacks:_pts/miss_rank,onoff_opp_halfcourt_putbacks:_plays/miss_rank,onoff_opp_halfcourt_putbacks:_pts/play_rank,onoff_opp_team_fg%:_rim_rank,onoff_opp_team_fg%:_short_mid_rank,onoff_opp_team_fg%:_long_mid_rank,onoff_opp_team_fg%:_all_mid_rank,onoff_opp_team_fg%:_corner_three_rank,onoff_opp_team_fg%:_non_corner_rank,onoff_opp_team_fg%:_all_three_rank,onoff_opp_shot_frequency:_rim_rank,onoff_opp_shot_frequency:_short_mid_rank,onoff_opp_shot_frequency:_long_mid_rank,onoff_opp_shot_frequency:_all_mid_rank,onoff_opp_shot_frequency:_corner_three_rank,onoff_opp_shot_frequency:_non_corner_rank,onoff_opp_shot_frequency:_all_three_rank,onoff_opp_transition_all_transition:_pts+/poss_rank,onoff_opp_transition_all_transition:_freq_rank,onoff_opp_transition_all_transition:_pts/play_rank,onoff_opp_transition_off_steals:_pts+/poss_rank,onoff_opp_transition_off_steals:_freq_rank,onoff_opp_transition_off_steals:_pts/play_rank,onoff_opp_transition_off_live_rebounds:_pts+/poss_rank,onoff_opp_transition_off_live_rebounds:_freq_rank,onoff_opp_transition_off_live_rebounds:_pts/play_rank,onoff_team_halfcourt_halfcourt:_pts/play_rank,onoff_team_halfcourt_halfcourt:_oreb%_rank,onoff_team_halfcourt_halfcourt:_%_of_plays_rank,onoff_team_halfcourt_putbacks:_pts/miss_rank,onoff_team_halfcourt_putbacks:_plays/miss_rank,onoff_team_halfcourt_putbacks:_pts/play_rank,onoff_team_team_fg%:_rim_rank,onoff_team_team_fg%:_short_mid_rank,onoff_team_team_fg%:_long_mid_rank,onoff_team_team_fg%:_all_mid_rank,onoff_team_team_fg%:_corner_three_rank,onoff_team_team_fg%:_non_corner_rank,onoff_team_team_fg%:_all_three_rank,onoff_team_shot_frequency:_rim_rank,onoff_team_shot_frequency:_short_mid_rank,onoff_team_shot_frequency:_long_mid_rank,onoff_team_shot_frequency:_all_mid_rank,onoff_team_shot_frequency:_corner_three_rank,onoff_team_shot_frequency:_non_corner_rank,onoff_team_shot_frequency:_all_three_rank,onoff_team_transition_all_transition:_pts+/poss_rank,onoff_team_transition_all_transition:_freq_rank,onoff_team_transition_all_transition:_pts/play_rank,onoff_team_transition_off_steals:_pts+/poss_rank,onoff_team_transition_off_steals:_freq_rank,onoff_team_transition_off_steals:_pts/play_rank,onoff_team_transition_off_live_rebounds:_pts+/poss_rank,onoff_team_transition_off_live_rebounds:_freq_rank,onoff_team_transition_off_live_rebounds:_pts/play_rank,efg%_rank,rim_accuracy_rank,short_mid_accuracy_rank,long_mid_accuracy_rank,all_mid_accuracy_rank,corner_three_accuracy_rank,non_corner_accuracy_rank,all_three_accuracy_rank,rim_frequency_rank,short_mid_frequency_rank,long_mid_frequency_rank,all_mid_frequency_rank,corner_three_frequency_rank,non_corner_frequency_rank,all_three_frequency_rank,2p%_overall_rank,3p%_overall_rank,astd%_all_overall_rank,astd%_rim_overall_rank,astd%_mid_overall_rank,astd%_three_overall_rank
Joe Smith,PHI,31.3,Big,1307,18,51,78,60,78,0,25,95,38,81,84,62,36,53,42,84,91,87,58,27,93,90,73,31,54,99,67,38,98,93,99,99,70,16,46,60,54,5,74,36,82,46,19,23,22,64,45,21,44,22,31,19,35,28,24,29,53,91,44,54,46,61,54,86,38,65,11,80,53,35,17,79,54,36,67,61,92,45,87,49,52,43,96,43,91,23,49,40,59,44,0,0,0,21,68,83,90,76,67,71,25,0,29,34,34,0
Joe Smith,DEN,31.3,Big,146,68,90,39,48,30,0,70,0,32,6,85,49,45,21,15,12,82,91,91,52,83,28,43,59,21,58,64,41,77,17,60,42,69,95,69,37,51,46,3,5,29,26,78,63,54,58,59,57,28,65,43,53,52,58,32,67,72,68,98,78,90,30,80,78,67,75,26,67,52,96,24,7,4,71,67,71,90,98,80,68,95,62,88,94,80,45,53,97,39,62,0,0,0,36,18,94,77,0,0,0,46,0,23,77,8,0
Josh Smith,ATL,20.9,Forward,2626,100,86,57,92,96,47,61,22,90,75,73,96,33,92,73,18,20,13,14,31,53,42,46,71,44,26,48,62,26,57,67,55,75,75,65,57,61,71,25,36,90,24,43,30,30,26,24,23,38,28,66,13,77,9,70,12,8,33,88,79,69,70,65,41,9,12,37,12,15,85,53,85,86,6,3,3,65,75,56,69,22,65,55,65,45,22,57,10,18,2,9,22,14,84,41,53,43,22,41,31,45,14,78,80,33,63
Eric Snow,CLE,33.5,Point,1907,92,32,25,62,53,66,92,2,98,23,30,4,11,47,98,9,6,18,18,33,26,90,6,8,28,46,34,13,42,77,43,26,64,46,32,5,7,35,10,10,82,40,14,15,36,69,60,6,84,2,6,4,3,16,87,9,30,17,50,17,45,13,53,11,46,15,21,15,11,97,41,9,8,67,38,48,69,55,73,76,66,75,63,54,65,11,49,9,8,4,0,0,0,98,60,58,58,0,0,0,25,0,19,26,0,0
Kirk Snyder,HOU,23.4,Forward,519,69,20,55,25,71,0,2,13,100,37,51,41,51,84,82,43,47,31,73,11,41,35,71,83,37,85,5,44,84,43,94,84,92,69,23,98,89,24,57,36,81,35,45,36,12,51,26,60,51,69,16,66,52,82,87,86,41,67,3,38,20,75,45,98,37,79,28,91,78,35,68,52,61,80,38,55,17,4,37,54,11,83,12,4,21,51,78,96,12,47,0,11,11,86,29,22,16,69,53,53,94,11,98,78,98,86
Darius Songaila,WAS,28.7,Big,683,21,60,24,18,10,78,31,97,11,66,52,63,67,77,76,44,3,1,0,3,25,100,53,51,93,52,22,58,50,7,79,43,98,7,100,99,100,2,6,1,2,65,97,97,47,53,54,14,10,34,2,40,1,72,19,93,3,11,5,3,0,57,81,3,0,0,6,5,3,4,93,39,77,81,75,78,11,41,2,35,37,28,15,56,3,66,48,95,79,94,0,0,0,22,59,88,92,0,0,0,66,0,33,53,34,0
Vassilis Spanoulis,HOU,24.2,Combo,195,48,30,20,38,20,0,0,0,95,77,0,59,4,48,46,2,35,61,60,17,57,78,19,12,39,73,47,28,43,12,35,55,19,62,1,57,12,40,40,35,22,54,96,93,27,16,18,22,13,36,46,38,68,24,23,30,70,71,87,43,85,9,16,43,86,82,83,28,59,31,36,48,37,87,68,76,27,70,26,33,26,36,31,83,29,0,38,9,0,0,0,0,0,50,88,0,13,80,80,88,2,0,38,38,95,0
Jerry Stackhouse,DAL,32.0,Wing,1605,34,54,96,41,15,50,36,81,57,86,38,88,51,85,75,44,32,57,67,66,46,23,17,14,37,27,89,37,33,70,6,22,8,31,37,33,33,37,21,20,4,51,23,28,94,99,100,66,86,49,93,91,91,26,79,17,61,38,93,24,41,26,43,35,90,84,21,74,59,53,32,76,62,33,38,36,51,94,32,50,72,40,53,96,34,38,44,26,85,60,35,81,70,18,82,86,90,64,33,38,32,71,76,44,84,28
DeShawn Stevenson,WAS,25.6,Wing,2406,44,28,90,32,9,0,56,18,70,28,25,47,49,68,79,57,65,69,39,88,72,69,53,54,78,45,15,57,48,36,18,12,44,2,47,86,80,40,95,91,77,27,60,44,14,40,23,36,74,43,50,78,21,34,85,42,44,84,77,96,92,75,82,81,14,38,63,9,11,57,47,54,50,11,65,45,55,21,62,39,42,55,44,16,44,65,40,25,79,67,28,96,89,52,12,89,68,48,38,36,50,91,68,72,49,86
Peja Stojakovic,NOP,29.4,Forward,424,37,8,80,18,24,53,51,74,24,41,98,88,65,4,0,92,34,29,50,32,51,1,52,24,47,87,73,16,96,76,96,93,85,51,36,8,11,31,37,30,53,51,9,14,93,75,89,69,34,64,28,33,47,87,57,79,38,28,7,13,28,14,34,21,89,67,67,36,39,21,39,30,22,69,95,91,40,6,57,39,2,73,40,13,47,61,80,80,22,22,0,86,84,14,20,67,47,24,94,78,18,84,67,98,78,71
Damon Stoudamire,MEM,33.2,Point,1499,23,43,70,79,51,0,79,36,11,9,11,36,40,70,83,36,41,52,52,35,31,78,39,64,48,46,33,85,47,23,10,49,6,14,51,73,68,78,95,97,62,73,63,75,11,25,15,17,51,19,5,18,7,60,71,56,51,33,49,36,45,41,61,35,34,27,53,72,70,12,30,46,33,81,92,91,85,54,74,67,38,72,90,81,85,42,15,36,85,72,96,27,43,23,64,45,45,45,85,75,30,46,47,68,47,72
Salim Stoudamire,ATL,24.1,Combo,973,20,4,46,4,30,0,48,100,16,25,86,48,50,5,4,91,65,82,69,18,79,87,34,35,24,22,82,53,53,14,13,13,34,92,18,31,17,83,8,15,41,11,73,40,53,71,69,30,31,41,28,21,57,36,39,39,74,74,70,90,98,15,80,53,74,76,32,37,31,94,90,20,48,19,8,9,68,46,60,49,34,50,63,60,54,66,75,79,66,71,97,30,69,7,7,89,61,57,79,73,48,69,13,25,11,34
Amar'e Stoudemire,PHX,24.0,Big,2679,58,75,84,62,80,23,74,80,94,71,82,92,97,38,14,39,37,20,19,4,90,27,71,94,31,77,7,35,70,88,87,76,90,73,2,96,82,99,50,93,82,94,7,37,52,15,23,92,78,92,72,93,76,84,77,78,16,94,20,78,74,60,89,17,2,4,87,13,28,89,85,4,17,55,49,50,7,38,21,15,25,34,17,36,26,90,88,66,84,79,0,0,0,63,60,52,45,0,55,51,90,0,58,34,72,0
Michael Sweetney,CHI,24.0,Big,335,50,38,12,94,48,0,60,15,86,86,92,94,16,88,69,26,22,16,19,45,34,20,46,49,42,83,20,51,92,38,39,53,29,66,49,44,46,46,43,42,96,91,43,74,5,1,1,27,33,25,42,44,34,17,32,18,26,28,69,33,52,26,36,17,44,21,85,34,53,37,82,74,88,51,10,17,18,72,7,45,74,15,14,43,11,14,19,6,14,3,0,0,0,74,81,14,32,0,0,0,14,0,74,37,99,0
Stromile Swift,MEM,26.9,Big,1024,85,76,40,55,32,60,94,63,53,74,36,77,39,14,8,49,66,92,92,91,6,86,16,47,20,14,26,35,25,49,30,29,36,40,54,21,31,59,60,64,50,11,25,8,89,91,94,29,69,29,42,70,62,24,74,17,98,6,56,25,22,50,63,48,56,52,91,96,97,80,6,60,22,31,64,55,61,65,48,64,89,69,60,84,47,31,34,36,51,36,0,0,0,55,73,49,56,0,69,66,31,0,84,81,74,0
Wally Szczerbiak,BOS,29.7,Forward,897,4,18,76,6,14,0,49,93,49,92,88,92,67,63,37,67,8,1,4,41,15,0,92,93,87,49,19,87,9,8,85,93,41,52,94,58,87,34,89,81,80,16,36,19,75,44,57,91,6,97,61,38,90,89,22,93,1,29,5,43,22,79,69,7,1,1,57,13,21,50,72,81,87,77,3,12,7,6,23,51,52,41,5,1,14,29,27,24,53,33,94,70,91,20,45,78,80,35,61,49,16,91,41,57,37,82
Donell Taylor,WAS,24.3,Combo,312,84,88,54,93,80,0,96,0,14,30,18,68,5,68,68,39,54,65,57,64,60,58,42,67,57,9,18,45,23,28,31,23,45,55,93,79,91,10,54,27,30,75,51,69,41,53,51,89,53,88,63,41,74,90,71,84,54,48,55,72,81,39,89,13,46,20,51,16,21,67,11,34,13,83,75,78,74,28,74,13,35,22,93,40,95,14,84,16,39,21,0,0,0,75,59,84,82,9,13,11,52,0,39,2,41,98
Sebastian Telfair,BOS,21.4,Point,1534,89,23,17,19,15,0,72,60,58,19,89,30,17,23,30,40,90,99,100,95,63,4,22,20,21,48,91,15,58,48,63,40,78,16,56,39,47,18,45,28,33,5,73,31,87,76,87,68,48,67,63,93,53,59,8,61,98,65,85,81,80,65,97,74,87,90,59,96,92,13,63,49,55,75,75,76,83,72,65,77,61,77,71,83,54,9,36,15,9,11,31,14,17,87,47,43,38,81,30,42,17,17,58,36,66,25
Jason Terry,DAL,29.1,Point,2830,83,36,74,55,34,0,77,47,38,26,68,57,91,43,21,91,45,59,71,21,52,43,37,38,12,79,80,35,72,88,59,72,35,55,79,34,59,74,12,25,17,12,84,56,43,88,81,44,56,30,69,43,65,35,56,26,58,65,22,63,70,46,29,61,83,84,76,87,89,24,83,67,87,29,36,31,49,23,52,5,44,17,85,32,74,96,74,53,94,94,85,93,98,21,62,64,66,91,43,58,91,98,38,55,36,43
Etan Thomas,WAS,28.6,Big,1237,91,28,49,85,86,66,40,17,81,58,64,31,82,22,23,27,21,24,27,14,87,7,30,5,80,67,96,18,63,45,19,21,23,6,61,5,14,30,11,11,51,3,46,9,76,93,93,45,16,62,81,19,96,17,44,26,13,81,60,65,75,40,59,19,54,30,65,33,43,27,79,77,88,49,20,25,58,76,55,84,47,69,37,65,40,88,59,73,96,85,0,0,0,84,68,13,19,0,0,0,89,0,77,63,66,0
Kenny Thomas,SAC,29.3,Big,1408,11,79,80,69,69,38,67,11,29,5,18,27,25,70,86,16,77,56,62,66,65,6,83,81,48,86,45,62,80,97,99,97,84,15,83,63,78,64,83,84,92,78,3,7,51,59,58,58,89,32,81,96,50,33,66,24,55,72,21,21,10,76,83,25,43,26,73,73,79,17,35,89,84,48,44,46,34,48,31,40,63,39,37,31,30,42,27,44,5,40,0,0,0,68,91,5,41,0,0,0,42,0,45,24,62,0
Kurt Thomas,PHX,34.1,Big,1203,32,36,41,43,94,0,90,85,30,36,47,12,49,7,18,89,95,87,93,66,30,75,87,95,44,32,58,92,24,59,37,14,75,83,72,56,66,91,96,99,71,79,59,77,15,10,7,85,91,88,95,95,90,58,52,64,89,39,45,21,15,48,96,85,13,44,81,87,90,56,13,6,3,92,97,98,79,78,84,95,77,94,45,64,56,44,81,86,53,55,0,0,0,23,22,97,90,0,66,62,49,0,11,49,10,0
Tim Thomas,LAC,29.7,Forward,2028,53,43,39,27,80,57,65,24,29,47,75,65,49,88,80,59,76,55,54,9,91,64,83,97,87,13,8,90,12,45,94,53,99,89,96,98,99,88,10,32,38,44,60,54,57,52,57,30,68,16,14,16,25,45,81,19,27,95,58,94,89,77,55,9,25,10,99,46,93,92,54,19,19,78,22,39,38,54,47,43,75,30,48,31,57,65,90,67,4,8,65,65,77,18,76,20,27,51,96,90,24,75,16,29,63,43
Tyrus Thomas,CHI,20.2,Big,911,97,99,23,66,55,54,74,19,81,86,10,77,29,53,31,14,49,47,23,90,34,48,54,39,80,24,74,68,49,58,40,54,30,52,23,13,10,77,55,70,93,30,19,15,31,40,36,43,71,56,65,46,65,30,82,42,56,18,94,37,55,30,38,63,9,22,11,71,41,76,80,39,57,37,17,19,28,91,17,6,11,5,50,91,43,36,44,19,14,6,0,0,0,78,34,44,27,0,65,60,38,0,54,36,63,0
Jamaal Tinsley,IND,28.7,Point,2233,96,91,36,89,70,81,70,11,57,74,34,91,13,87,62,45,52,5,3,12,98,11,99,95,91,41,94,99,38,71,41,25,58,83,97,1,32,36,99,99,83,26,16,10,62,64,66,99,32,100,79,20,93,99,55,99,5,97,48,7,93,0,15,22,3,6,0,30,4,69,67,64,72,47,9,13,31,7,42,8,3,11,58,6,63,17,32,55,13,23,4,52,33,45,100,28,77,36,36,30,19,33,79,57,83,28
Jake Tsakalidis,MEM,27.4,Big,256,69,74,56,73,53,0,16,0,72,10,92,31,14,3,3,4,29,73,24,81,81,82,7,32,58,2,6,77,6,13,1,0,6,0,94,87,94,95,85,95,0,11,100,99,35,66,57,1,44,1,68,100,11,0,2,1,47,86,36,97,38,100,20,40,71,54,41,22,23,45,5,72,29,80,70,75,53,23,72,5,17,3,89,65,98,8,25,4,14,3,0,0,0,65,78,32,44,0,0,0,10,0,6,9,1,0
Jake Tsakalidis,HOU,27.4,Big,110,6,6,58,99,40,0,71,0,86,32,30,8,26,30,51,84,51,66,14,96,89,55,35,65,74,39,2,32,29,37,69,24,94,83,33,22,23,92,65,84,40,88,80,92,20,9,8,37,31,50,44,16,60,38,58,49,37,89,78,89,87,55,9,38,79,68,14,30,18,16,26,57,40,91,76,85,40,43,29,70,86,64,28,32,19,7,1,26,98,99,0,0,0,88,31,34,15,0,0,0,8,0,81,99,1,0
Ronny Turiaf,LAL,23.8,Big,1063,92,23,8,44,29,39,51,37,68,84,84,38,78,73,85,60,82,89,97,80,30,31,47,29,35,81,84,41,76,36,88,65,95,90,12,15,7,50,14,21,80,17,46,29,70,28,42,21,54,20,6,47,7,63,61,61,97,24,87,60,41,69,87,70,78,83,66,79,80,71,61,10,16,73,71,74,47,93,28,33,86,24,55,94,34,77,74,45,82,73,0,0,0,60,47,56,49,79,0,61,78,0,47,48,40,0
Hedo Turkoglu,ORL,27.6,Wing,2256,42,52,28,51,66,80,84,45,50,51,27,77,41,77,76,45,75,76,73,34,80,40,62,19,29,95,86,44,95,77,67,90,14,50,22,9,8,19,67,52,18,54,52,55,77,73,79,63,39,60,64,58,51,63,19,65,58,56,50,53,71,28,79,16,69,37,56,74,73,60,79,17,32,71,56,62,61,35,85,53,14,63,66,39,88,44,32,67,32,43,61,76,78,29,83,45,61,40,73,57,29,77,69,67,89,47
Ime Udoka,POR,29.2,Wing,2135,51,63,26,84,51,91,59,32,18,46,38,7,74,28,48,56,11,27,12,82,39,21,12,9,51,64,13,12,65,33,10,34,5,18,20,37,21,79,19,32,59,43,81,75,49,9,17,36,36,28,58,61,45,41,55,30,29,45,20,16,47,5,17,11,49,17,46,14,19,8,64,9,15,83,99,98,56,6,70,46,17,55,72,13,82,91,90,30,43,33,75,73,84,47,28,22,21,92,47,78,77,84,18,32,20,26
Beno Udrih,SAS,24.3,Combo,776,7,20,59,16,36,0,57,90,11,45,9,66,13,61,59,70,81,80,71,78,42,90,66,66,94,72,14,78,49,95,76,88,36,44,48,83,78,83,26,45,94,87,31,58,12,4,4,28,85,18,33,32,33,36,79,22,65,45,44,39,10,88,62,23,55,34,69,21,41,76,11,9,3,96,85,93,92,70,88,72,78,69,91,48,89,16,41,30,45,30,34,9,23,30,50,55,54,73,59,70,23,25,16,4,16,63
Anderson Varejao,CLE,24.1,Big,1886,42,93,33,66,68,90,71,24,87,75,38,27,32,49,57,88,71,61,56,47,66,74,75,91,41,16,54,85,23,76,77,46,96,82,89,17,58,30,98,97,64,68,71,77,81,2,10,16,78,9,70,25,48,6,75,3,85,46,15,40,57,29,41,31,86,72,62,50,58,23,24,78,58,44,71,67,10,11,6,14,7,8,12,9,7,32,44,7,31,10,0,0,0,77,43,40,27,0,75,75,39,0,71,51,82,0
Jacque Vaughn,SAS,31.7,Point,620,53,74,13,23,55,0,57,24,74,91,32,28,19,42,51,55,88,82,75,64,66,51,76,53,83,47,67,87,53,8,33,19,54,29,75,91,92,52,36,36,52,88,70,89,20,9,8,32,5,42,13,34,13,58,1,62,76,54,61,87,76,72,94,77,22,43,37,34,30,68,56,37,38,20,63,49,64,62,46,74,92,51,51,43,39,6,13,8,79,60,0,0,0,68,26,94,89,8,0,4,21,0,36,43,11,0
Charlie Villanueva,MIL,22.2,Big,954,12,58,69,28,56,31,44,89,25,37,12,79,63,47,28,90,26,61,70,27,36,70,11,8,15,88,13,4,76,92,32,63,13,6,73,8,26,46,27,26,83,35,27,24,69,31,43,78,86,63,56,96,31,78,69,72,66,43,8,33,12,81,77,64,23,34,85,46,77,72,8,82,46,43,32,35,60,31,64,14,68,11,84,42,93,61,77,68,52,59,0,68,59,23,55,54,49,89,92,90,61,66,32,50,50,90
Jake Voskuhl,CHA,29.0,Big,1022,34,77,10,53,56,54,66,46,64,61,30,40,38,58,58,42,42,63,25,93,82,23,26,30,49,31,6,15,20,70,38,33,48,50,45,49,47,55,17,19,33,27,62,47,31,83,71,62,77,37,39,35,20,65,70,46,64,60,28,55,81,20,25,38,24,23,78,35,53,13,32,41,31,95,84,91,44,5,54,25,91,27,54,5,54,33,62,38,42,31,0,0,0,42,27,86,71,0,0,0,32,0,5,12,6,0
Sasha Vujacic,LAL,22.7,Wing,900,4,87,14,52,59,95,0,89,12,19,14,18,55,48,69,86,91,93,84,53,73,97,51,61,71,18,61,67,12,24,26,46,16,51,88,24,55,55,72,73,9,21,85,68,78,82,86,77,32,86,57,9,80,81,14,82,92,80,82,93,70,93,81,54,56,54,89,65,86,82,15,91,77,18,6,6,50,90,44,67,74,52,37,85,41,67,46,7,53,34,15,78,61,6,3,42,18,52,100,95,18,61,11,98,12,43
Dwyane Wade,MIA,24.8,Combo,1918,100,95,95,79,75,79,43,48,96,98,59,98,93,100,57,55,43,35,59,50,35,14,57,52,85,59,28,64,64,56,86,79,82,67,39,84,77,53,9,16,64,71,44,57,75,13,28,21,33,24,26,54,20,38,39,36,47,51,44,24,33,33,68,72,58,71,5,47,14,48,59,2,4,88,98,98,46,79,41,58,93,45,43,71,43,82,98,88,46,70,0,23,29,84,64,79,73,5,11,9,95,27,91,50,89,96
Antoine Walker,MIA,30.2,Forward,1780,39,49,49,82,73,63,59,0,14,35,53,90,8,75,55,12,26,36,27,57,42,60,23,5,25,78,99,30,81,31,14,44,7,21,19,2,1,15,42,23,32,43,20,22,89,87,93,38,16,45,62,44,64,28,25,34,41,25,72,18,32,23,28,65,30,39,17,60,44,35,43,65,59,52,57,56,49,88,22,11,72,6,82,93,53,25,18,84,25,92,3,27,16,61,80,0,6,45,90,84,69,16,96,88,100,76
Ben Wallace,CHI,32.1,Big,2691,84,95,99,86,77,65,37,2,80,52,16,14,13,82,98,59,35,41,48,71,18,32,38,22,93,19,50,43,30,9,36,20,60,35,29,14,13,29,74,61,18,42,56,50,92,64,82,40,5,57,30,21,47,48,5,62,44,24,88,75,65,70,45,58,61,61,10,25,9,98,36,8,6,29,42,36,38,73,27,53,67,18,30,73,22,27,16,25,27,19,0,0,0,83,61,19,20,0,72,71,27,0,76,36,98,70
Gerald Wallace,CHA,24.3,Forward,2633,88,96,69,80,86,31,43,20,98,82,76,86,80,73,59,53,46,69,78,91,0,58,26,16,23,66,68,23,83,73,51,65,33,38,52,50,50,6,13,3,57,42,22,22,89,61,78,32,66,30,91,87,87,10,82,11,89,2,14,12,4,71,78,93,20,57,79,58,75,29,80,15,31,59,89,83,40,35,50,26,45,36,59,45,65,88,41,24,71,55,29,43,32,98,22,25,12,57,25,29,90,32,90,82,61,78
Rasheed Wallace,DET,32.1,Big,2414,77,82,73,3,81,29,52,85,10,22,30,75,34,73,64,96,52,57,83,39,12,64,50,26,62,41,92,54,42,4,15,7,54,71,34,7,10,35,52,50,13,60,68,72,84,56,70,29,9,45,27,29,39,42,12,54,67,19,78,65,27,92,92,64,39,48,58,44,50,97,76,28,42,23,7,8,51,81,44,71,48,65,39,88,41,42,55,75,46,56,22,56,55,3,56,55,53,94,95,95,29,59,56,71,82,90
Luke Walton,LAL,26.6,Forward,1979,41,57,90,51,29,80,33,46,45,65,57,37,71,100,100,27,12,19,16,32,26,93,18,31,35,23,56,20,9,55,29,20,50,59,19,12,7,56,80,78,23,85,65,84,49,31,36,75,38,75,94,68,94,44,40,46,27,43,37,24,48,20,31,29,69,51,76,11,18,34,62,86,89,53,12,19,12,41,25,27,47,48,17,58,23,73,53,51,33,37,82,32,75,80,90,27,35,75,37,39,67,77,37,12,75,59
Hakim Warrick,MEM,24.3,Big,2130,16,36,73,29,18,21,58,76,84,71,36,82,86,57,34,40,58,65,52,56,61,58,47,61,53,37,42,49,30,20,53,28,81,88,27,39,30,23,57,38,62,50,41,39,63,39,46,61,28,64,31,10,55,69,47,63,49,67,82,31,30,49,29,21,83,46,24,53,39,63,4,25,4,87,94,94,86,86,79,65,46,59,83,85,83,68,58,62,69,71,0,0,0,56,47,60,53,0,68,66,69,0,63,44,71,0
Earl Watson,OKC,27.4,Point,2121,94,81,66,58,42,0,55,16,45,51,55,64,28,75,64,26,90,78,89,64,40,21,82,33,32,90,99,57,81,10,56,51,58,59,8,69,34,18,30,23,58,53,20,26,94,42,72,84,9,87,97,51,99,35,7,33,83,57,31,34,67,18,94,26,80,63,67,65,62,77,74,47,60,14,24,16,76,32,82,51,36,79,89,39,90,40,28,42,43,26,19,50,37,55,49,21,21,66,77,79,26,37,57,85,57,68
Chris Webber,PHI,33.7,Big,541,46,83,95,31,89,0,81,40,8,33,30,92,5,97,94,86,17,64,73,92,4,22,3,0,46,70,94,1,95,86,49,66,35,2,6,1,0,11,20,7,70,70,10,24,71,51,61,44,36,50,73,26,64,21,62,29,72,4,7,60,43,70,80,53,79,78,38,43,38,54,91,35,71,45,21,26,67,8,85,47,28,36,81,18,90,6,34,8,45,19,0,0,0,18,72,81,92,0,78,77,6,0,25,7,47,70
Chris Webber,DET,33.7,Big,1271,30,88,84,42,60,0,65,36,44,19,9,84,40,95,95,70,40,34,30,78,21,65,54,74,64,6,58,58,8,18,28,6,80,39,79,81,86,43,51,48,78,13,28,11,64,71,72,91,40,92,85,39,88,83,58,82,38,41,59,61,37,81,23,58,15,24,49,61,61,52,1,80,24,85,65,74,63,59,61,51,38,70,74,71,75,47,76,79,40,49,0,0,0,33,66,74,77,0,75,74,52,0,75,84,58,70
Martell Webster,POR,19.9,Wing,1673,66,11,57,25,77,69,62,24,31,47,12,21,33,7,9,41,29,12,22,1,95,45,72,85,84,4,36,93,5,27,20,21,26,92,87,70,84,96,13,41,7,52,88,87,33,73,62,42,27,42,77,97,86,27,37,20,6,94,76,71,97,13,16,26,50,29,67,31,44,96,18,44,23,16,29,22,87,51,93,90,57,92,75,40,82,48,12,79,27,37,55,51,56,20,11,27,17,96,71,88,14,56,19,75,19,57
Bonzi Wells,HOU,30.1,Wing,573,95,83,30,82,98,96,96,1,94,57,93,81,10,39,16,5,31,9,27,8,13,77,82,85,69,60,32,77,42,27,81,87,42,24,94,51,83,19,89,77,97,45,28,29,47,5,8,51,12,66,43,85,66,46,5,50,16,30,24,9,7,30,17,81,8,23,66,43,54,39,14,41,19,82,87,87,36,52,38,5,40,3,75,14,81,7,29,74,4,13,0,0,0,92,81,60,70,8,5,6,20,0,86,71,67,0
David Wesley,CLE,36.0,Combo,309,80,25,25,14,55,0,54,0,43,41,86,4,2,23,55,50,77,94,82,75,92,59,21,9,11,89,65,8,75,73,53,62,38,42,17,31,17,51,15,22,17,74,65,77,92,28,59,52,90,24,35,94,12,55,70,39,80,93,52,96,96,56,51,84,66,83,7,64,35,95,57,6,9,52,54,53,71,18,92,74,66,91,64,29,79,4,2,0,7,7,0,48,4,14,0,46,18,100,75,93,0,4,2,96,0,0
David West,NOP,26.2,Big,1895,27,49,93,25,44,42,57,91,24,81,30,89,51,83,62,94,30,44,39,55,31,61,22,35,12,65,51,41,62,51,68,64,67,60,5,67,28,69,38,46,59,71,64,75,19,20,17,4,46,3,10,45,9,8,47,6,36,35,43,20,12,62,46,66,57,62,26,39,23,60,69,54,64,19,37,27,82,57,72,79,66,85,67,68,57,39,50,66,64,68,0,12,38,21,60,84,86,81,81,81,40,34,82,94,58,95
Delonte West,BOS,23.3,Combo,2205,98,38,75,34,57,82,50,81,48,32,75,54,61,63,70,54,2,4,3,90,9,4,10,3,11,50,95,7,66,54,96,98,78,17,0,89,23,16,3,2,81,100,3,83,83,0,4,21,2,27,29,0,23,26,6,31,2,25,62,72,71,58,3,0,99,7,65,6,15,48,98,31,84,1,51,16,64,24,91,83,71,97,41,49,62,55,80,20,48,29,88,27,67,63,29,73,57,63,39,45,63,67,36,36,20,45
