Player,Team,Age,Pos,MIN,BLK% Rank,STL% Rank,FOUL% Rank,fgOR% Rank,fgDR% Rank,ftOR% Rank,ftDR% Rank,FT% Rank,SFLD% Rank,FFLD% Rank,AND1% Rank,Usage Rank,PSA Rank,AST% Rank,AST:Usg Rank,TOV% Rank,OnOff_Opp_Diff Rank,OnOff_Opp_OFFENSE: Pts/Poss Rank,OnOff_Opp_OFFENSE: eFG% Rank,OnOff_Opp_OFFENSE: TOV% Rank,OnOff_Opp_OFFENSE: ORB% Rank,OnOff_Opp_OFFENSE: FT Rate Rank,OnOff_Opp_DEFENSE: Pts/Poss Rank,OnOff_Opp_DEFENSE: eFG% Rank,OnOff_Opp_DEFENSE: TOV% Rank,OnOff_Opp_DEFENSE: ORB% Rank,OnOff_Opp_DEFENSE: FT Rate Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_HALFCOURT: Pts/Play Rank,OnOff_Opp_HALFCOURT: OREB% Rank,OnOff_Opp_HALFCOURT: % of Plays Rank,OnOff_Opp_PUTBACKS: Pts/Miss Rank,OnOff_Opp_PUTBACKS: Plays/Miss Rank,OnOff_Opp_PUTBACKS: Pts/Play Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_TEAM FG%: Rim Rank,OnOff_Opp_TEAM FG%: Short Mid Rank,OnOff_Opp_TEAM FG%: Long Mid Rank,OnOff_Opp_TEAM FG%: All Mid Rank,OnOff_Opp_TEAM FG%: Corner Three Rank,OnOff_Opp_TEAM FG%: Non Corner Rank,OnOff_Opp_TEAM FG%: All Three Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_SHOT FREQUENCY: Rim Rank,OnOff_Opp_SHOT FREQUENCY: Short Mid Rank,OnOff_Opp_SHOT FREQUENCY: Long Mid Rank,OnOff_Opp_SHOT FREQUENCY: All Mid Rank,OnOff_Opp_SHOT FREQUENCY: Corner Three Rank,OnOff_Opp_SHOT FREQUENCY: Non Corner Rank,OnOff_Opp_SHOT FREQUENCY: All Three Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_ALL TRANSITION: Pts+/Poss Rank,OnOff_Opp_ALL TRANSITION: Freq Rank,OnOff_Opp_ALL TRANSITION: Pts/Play Rank,OnOff_Opp_OFF STEALS: Pts+/Poss Rank,OnOff_Opp_OFF STEALS: Freq Rank,OnOff_Opp_OFF STEALS: Pts/Play Rank,OnOff_Opp_OFF LIVE REBOUNDS: Pts+/Poss Rank,OnOff_Opp_OFF LIVE REBOUNDS: Freq Rank,OnOff_Opp_OFF LIVE REBOUNDS: Pts/Play Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_HALFCOURT: Pts/Play Rank,OnOff_Team_HALFCOURT: OREB% Rank,OnOff_Team_HALFCOURT: % of Plays Rank,OnOff_Team_PUTBACKS: Pts/Miss Rank,OnOff_Team_PUTBACKS: Plays/Miss Rank,OnOff_Team_PUTBACKS: Pts/Play Rank,OnOff_Team_eFG% Rank,OnOff_Team_eFG% Rank,OnOff_Team_TEAM FG%: Rim Rank,OnOff_Team_TEAM FG%: Short Mid Rank,OnOff_Team_TEAM FG%: Long Mid Rank,OnOff_Team_TEAM FG%: All Mid Rank,OnOff_Team_TEAM FG%: Corner Three Rank,OnOff_Team_TEAM FG%: Non Corner Rank,OnOff_Team_TEAM FG%: All Three Rank,OnOff_Team_eFG% Rank,OnOff_Team_eFG% Rank,OnOff_Team_SHOT FREQUENCY: Rim Rank,OnOff_Team_SHOT FREQUENCY: Short Mid Rank,OnOff_Team_SHOT FREQUENCY: Long Mid Rank,OnOff_Team_SHOT FREQUENCY: All Mid Rank,OnOff_Team_SHOT FREQUENCY: Corner Three Rank,OnOff_Team_SHOT FREQUENCY: Non Corner Rank,OnOff_Team_SHOT FREQUENCY: All Three Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_ALL TRANSITION: Pts+/Poss Rank,OnOff_Team_ALL TRANSITION: Freq Rank,OnOff_Team_ALL TRANSITION: Pts/Play Rank,OnOff_Team_OFF STEALS: Pts+/Poss Rank,OnOff_Team_OFF STEALS: Freq Rank,OnOff_Team_OFF STEALS: Pts/Play Rank,OnOff_Team_OFF LIVE REBOUNDS: Pts+/Poss Rank,OnOff_Team_OFF LIVE REBOUNDS: Freq Rank,OnOff_Team_OFF LIVE REBOUNDS: Pts/Play Rank,eFG% Rank
Kevon Looney,GSW,25.7,Big,1729,45,62,28,83,74,95,33,11,63,20,15,16,41,74,94,45,26,8,9,10,68,37,75,53,64,72,71,75,75,71,65,32,48,41,58,53,53,55,60,71,70,64,31,37,53,53,54,30,58,37,43,61,57,75,75,68,27,54,73,88,65,59,56,43,8,8,8,70,27,54,53,50,9,9,8,4,38,6,41,26,24,9,9,91,2,2,1,73,94,94,8,8,13,25,28,34,52,39,17,29,31,54
Brook Lopez,MIL,33.6,Big,293,79,54,50,22,6,87,5,0,13,53,74,71,31,6,5,86,72,83,97,95,0,50,43,45,41,20,82,43,43,63,48,45,14,26,19,45,45,20,61,26,48,13,78,59,45,45,87,80,31,65,7,21,8,43,43,34,69,36,43,15,44,31,77,38,83,83,98,0,17,10,3,64,97,97,99,95,57,94,31,97,89,97,97,2,95,98,99,36,25,25,83,83,58,48,66,53,48,65,39,48,39,32
Robin Lopez,ORL,33.6,Big,592,41,1,64,72,2,0,1,16,32,77,48,67,29,79,81,19,86,96,99,98,6,74,34,67,59,9,63,34,34,55,12,87,11,18,13,67,67,16,32,25,21,80,90,92,67,67,77,35,22,21,25,69,54,34,34,72,97,66,67,19,47,77,86,75,96,96,100,7,67,24,15,56,99,99,98,98,68,98,65,95,95,99,99,5,96,98,99,26,8,8,96,96,93,83,88,92,34,89,73,90,61,43
Didi Louzada,POR,22.3,Combo,120,84,6,5,63,30,0,99,0,0,3,98,2,79,4,10,13,94,92,86,85,65,66,79,70,32,81,83,79,79,61,81,70,67,57,62,70,70,44,70,20,50,85,53,77,70,70,60,59,19,35,27,67,52,79,79,76,76,78,90,67,86,48,48,56,92,92,88,59,15,84,66,89,86,86,44,36,88,67,67,94,94,86,86,20,12,70,33,54,91,88,92,92,49,11,57,13,23,22,81,13,87,88
Kevin Love,CLE,33.1,Big,1662,4,13,98,15,89,0,68,93,15,66,24,91,54,82,68,71,65,87,43,90,97,46,23,31,18,64,23,23,23,24,51,31,33,23,64,31,31,19,77,93,91,76,7,15,31,31,71,76,47,73,85,4,12,23,23,22,40,13,62,18,48,12,23,11,87,87,71,96,72,91,98,21,43,43,32,37,73,50,17,82,63,43,43,49,95,49,87,33,14,15,87,87,65,4,80,40,76,45,68,4,79,44
Kyle Lowry,MIA,35.6,Point,2136,40,28,26,22,76,90,54,64,56,84,24,42,92,76,88,14,12,8,18,20,46,13,44,64,8,65,62,44,44,50,68,9,79,58,81,64,64,88,35,17,27,9,33,21,64,64,95,87,3,33,78,3,9,44,44,25,8,31,25,9,33,35,20,44,8,8,12,33,9,22,20,39,18,18,53,54,13,25,47,19,27,18,18,31,99,34,95,67,4,8,8,8,18,24,14,81,76,74,4,18,4,92
Timothe Luwawu-Cabarrot,ATL,26.5,Wing,615,42,17,5,50,31,79,14,76,66,10,30,19,51,24,50,62,24,42,55,66,12,74,24,52,51,25,45,24,24,33,11,18,23,16,49,52,52,36,40,70,55,62,76,78,52,52,12,82,86,89,70,37,48,24,24,64,28,74,76,24,79,53,31,64,42,42,82,28,25,7,4,33,55,55,54,60,40,51,39,62,55,55,55,56,5,91,38,46,61,61,42,42,3,50,6,13,78,11,4,56,12,45
Trey Lyles,SAC,26.0,Big,542,5,9,98,15,64,84,55,94,79,31,58,52,68,49,38,92,74,36,61,71,14,13,92,78,48,62,91,92,92,73,71,56,71,78,43,78,78,84,46,11,16,68,79,81,78,78,61,49,48,51,64,26,34,92,92,91,44,91,31,40,29,97,54,96,36,36,54,34,32,15,10,49,61,61,76,25,42,27,63,42,50,61,61,66,32,29,22,69,57,64,36,36,25,74,33,62,79,74,15,47,18,46
Trey Lyles,DET,26.0,Big,982,39,29,64,28,51,0,60,75,91,65,89,84,44,59,31,72,40,54,77,3,78,39,31,24,33,83,92,31,31,38,88,13,54,53,53,24,24,42,44,83,67,53,9,12,24,24,56,33,50,35,84,33,57,31,31,22,11,24,12,6,28,39,18,33,54,54,51,79,31,67,73,48,77,77,33,48,78,72,52,90,87,77,77,52,63,38,47,73,40,52,54,54,38,29,28,22,46,30,58,32,43,19
Theo Maledon,OKC,20.4,Combo,873,53,59,52,60,82,0,38,29,95,76,40,61,26,47,44,26,4,0,0,98,60,3,100,99,0,100,100,100,100,100,100,100,100,100,99,99,99,99,19,100,95,11,98,90,99,99,1,100,0,50,91,99,99,100,100,2,86,1,38,100,14,1,100,1,0,0,0,16,91,1,27,1,0,0,2,0,1,0,0,41,0,0,0,100,0,2,0,3,57,24,0,0,0,19,0,0,97,0,67,0,75,18
Sandro Mamukelashvili,MIL,22.4,Big,325,22,45,95,47,12,81,3,0,28,23,74,31,43,40,44,75,48,35,34,22,68,57,67,69,30,64,67,67,67,80,67,21,29,48,26,69,69,26,85,52,81,94,36,69,69,69,81,43,12,21,60,38,45,67,67,50,21,49,15,65,5,80,13,83,35,35,30,75,56,65,79,33,34,34,64,40,14,18,70,15,24,34,34,92,15,84,51,26,11,10,35,35,45,29,46,30,16,35,65,30,65,35
Terance Mann,LAC,25.0,Combo,2250,54,19,50,92,88,89,88,28,82,44,33,21,72,26,38,67,59,78,74,78,40,59,27,32,29,27,64,27,27,19,60,66,47,55,40,32,32,48,33,29,22,71,27,40,32,32,73,32,77,53,45,23,24,27,27,54,67,58,48,73,42,62,36,64,78,78,77,43,38,23,21,40,74,74,79,83,51,77,40,63,55,74,74,55,92,47,84,25,19,15,78,78,85,55,87,85,65,92,71,76,62,75
Tre Mann,OKC,20.7,Combo,1326,49,57,51,43,62,0,78,49,42,25,44,64,32,18,9,63,96,91,94,37,77,62,90,93,63,24,28,90,90,94,29,40,26,16,56,93,93,94,78,76,83,72,76,80,93,93,11,60,83,77,26,87,75,90,90,49,73,54,27,77,26,66,25,70,91,91,80,72,69,74,57,83,94,94,85,35,77,64,43,79,76,94,94,91,49,3,9,66,47,56,91,91,95,82,92,91,44,91,93,67,83,32
Boban Marjanovic,DAL,33.2,Big,104,21,0,0,54,86,0,64,0,59,91,96,96,69,19,6,10,30,19,6,87,57,63,59,74,21,68,43,59,59,51,67,98,79,83,63,74,74,26,55,93,84,94,24,65,74,74,97,13,84,34,10,16,7,59,59,77,97,68,43,98,9,87,93,92,19,19,22,64,78,51,76,18,6,6,11,34,6,9,93,5,22,6,6,25,11,78,38,81,76,81,19,19,29,56,21,49,28,44,19,60,16,73
Lauri Markkanen,CLE,24.4,Forward,1874,41,36,59,53,69,0,56,85,50,87,41,67,73,17,10,89,10,45,22,97,49,58,4,38,1,67,24,4,4,32,94,5,24,32,28,38,38,1,66,98,98,47,40,40,38,38,35,62,57,64,51,51,55,4,4,1,12,1,8,4,2,2,9,2,45,45,60,25,65,39,78,10,22,22,12,42,80,66,91,30,62,22,22,5,89,94,97,38,31,30,45,45,71,50,35,19,82,55,88,74,42,70
Naji Marshall,NOP,23.8,Wing,629,53,93,28,83,85,75,75,44,91,50,8,63,10,65,55,12,50,42,42,58,29,47,64,55,75,43,44,64,64,30,47,27,61,50,67,55,55,65,71,32,59,53,50,46,55,55,77,82,76,87,4,15,4,64,64,96,24,92,94,45,93,88,18,75,42,42,32,25,40,66,36,85,42,42,37,37,50,40,59,70,71,42,42,62,86,81,91,8,12,6,42,42,42,52,50,69,69,72,24,23,24,6
Caleb Martin,MIA,26.1,Forward,1303,70,77,51,84,26,0,39,50,65,49,35,43,90,23,21,39,8,9,9,32,21,64,22,37,54,15,13,22,22,67,15,38,11,64,2,37,37,71,63,6,26,41,28,29,37,37,79,16,74,32,89,12,34,22,22,14,40,18,2,12,2,53,82,65,9,9,25,23,41,8,13,19,9,9,6,52,90,78,35,5,6,9,9,36,39,52,41,56,74,71,9,9,4,72,7,22,71,27,9,67,11,91
Cody Martin,CHA,26.1,Wing,1810,73,94,72,86,59,82,56,10,78,39,71,25,72,70,94,42,68,72,70,26,96,37,50,51,36,52,76,50,50,44,77,34,82,68,75,51,51,45,14,22,9,82,65,82,51,51,41,56,91,81,21,38,24,50,50,43,29,44,93,36,94,6,10,7,72,72,47,96,64,79,81,52,70,70,49,56,29,42,64,84,81,70,70,41,53,79,72,5,71,38,72,72,84,47,80,71,28,69,71,39,67,78
Kelan Martin,IND,26.2,Forward,412,64,41,44,67,5,0,38,0,15,1,10,66,20,26,13,84,35,50,64,24,74,22,27,23,73,31,45,27,27,34,42,62,28,35,35,23,23,69,34,71,51,46,12,13,23,23,30,38,86,64,56,53,60,27,27,58,52,63,53,63,58,63,38,64,50,50,43,58,51,56,73,24,64,64,92,27,48,33,65,46,54,64,64,45,86,25,67,69,27,38,50,50,65,40,75,75,71,67,55,38,70,26
Kenyon Martin Jr.,HOU,20.8,Forward,1547,78,15,62,79,34,55,94,6,74,31,66,41,81,53,53,53,36,56,38,38,94,29,24,15,14,65,88,24,24,17,73,62,30,38,31,15,15,21,34,55,43,44,19,20,15,15,50,28,26,18,58,77,80,24,24,39,66,27,60,43,66,43,79,34,56,56,26,91,83,98,97,83,38,38,81,10,54,17,33,33,25,38,38,85,61,41,48,18,30,21,56,56,27,47,21,22,60,20,41,53,36,90
Garrison Mathews,HOU,25.0,Wing,1668,61,54,25,34,34,63,54,44,84,57,58,26,91,9,8,87,57,53,62,23,57,36,54,52,86,55,38,54,54,53,43,83,34,52,27,52,52,17,70,82,82,18,69,53,52,52,57,49,28,35,16,76,56,54,54,88,89,91,81,82,84,87,95,90,53,53,36,57,89,59,58,53,62,62,47,54,59,56,81,48,65,62,62,47,20,50,29,52,78,74,53,53,60,89,33,72,71,47,51,69,31,68
Wesley Matthews,MIL,35.0,Wing,986,27,17,30,61,3,96,23,0,34,31,81,3,27,6,20,79,55,37,72,8,11,41,74,65,72,45,89,74,74,81,50,17,65,67,46,65,65,78,57,69,66,16,64,42,65,65,70,88,11,59,33,24,20,74,74,29,19,41,36,83,45,32,15,42,37,37,62,12,13,12,5,62,72,72,81,17,72,36,71,66,75,72,72,34,27,67,42,71,66,70,37,37,21,43,17,31,17,26,37,30,31,37
Tyrese Maxey,PHI,21.0,Combo,2637,66,17,84,11,21,0,51,85,86,27,71,56,90,52,52,92,25,31,24,19,88,9,38,37,56,61,40,38,38,51,39,22,77,69,70,37,37,43,91,79,93,2,46,10,37,37,34,85,90,92,38,14,12,38,38,16,8,23,47,59,53,7,5,11,31,31,16,86,48,68,80,26,24,24,28,41,33,33,5,59,19,24,24,64,50,15,24,95,32,64,31,31,48,18,53,41,24,46,55,22,59,84
Skylar Mays,ATL,24.2,Combo,166,0,67,99,76,66,0,81,0,18,16,96,11,85,13,23,91,3,1,0,61,6,89,63,71,94,98,2,63,63,15,90,94,97,54,99,71,71,2,99,2,95,9,95,81,71,71,86,30,7,10,79,41,58,63,63,78,97,76,39,99,6,92,99,97,1,1,1,6,98,35,40,35,0,0,4,14,81,32,10,1,0,0,0,94,34,70,49,1,53,9,1,1,15,97,7,16,99,10,11,11,5,83
Miles McBride,NYK,21.1,Point,324,0,56,0,0,34,0,62,0,16,6,82,0,8,2,38,100,15,17,33,61,10,54,31,66,54,5,16,31,31,70,8,9,8,10,27,66,66,79,65,81,76,80,7,23,66,66,90,0,76,7,95,19,59,31,31,47,14,50,24,47,30,66,44,62,17,17,51,11,48,41,25,68,33,33,44,90,66,87,22,13,11,33,33,17,37,61,45,89,74,84,17,17,4,56,10,5,68,8,13,74,32,8
CJ McCollum,NOP,30.1,Combo,878,8,72,96,65,75,0,53,9,62,71,82,97,81,85,50,83,37,32,22,51,31,10,54,25,55,64,75,54,54,24,61,55,76,57,79,25,25,75,40,25,26,30,27,22,25,25,38,76,36,65,38,54,48,54,54,70,51,66,83,65,76,55,49,50,32,32,27,29,36,46,39,59,22,22,51,42,32,34,7,25,9,22,22,57,11,29,11,91,70,83,32,32,15,58,13,15,39,9,27,46,27,87
CJ McCollum,POR,30.1,Wing,1261,74,38,77,58,37,61,13,9,24,74,72,94,28,96,84,74,10,7,32,2,53,39,37,64,78,22,32,37,37,86,25,75,9,52,2,64,64,66,73,14,43,9,84,48,64,64,76,81,10,49,9,53,25,37,37,36,55,42,55,55,79,28,91,29,7,7,38,69,40,2,32,2,32,32,9,98,9,84,90,8,37,32,32,63,3,3,1,98,94,98,7,7,10,20,27,2,12,3,69,32,94,41
TJ McConnell,IND,29.6,Point,637,72,72,20,86,64,0,36,0,20,34,82,28,46,62,86,86,98,56,39,50,83,53,99,98,94,67,52,99,99,99,46,98,96,94,87,98,98,94,64,86,83,83,93,95,98,98,89,45,2,9,74,41,57,99,99,95,94,94,92,76,92,92,84,90,56,56,58,84,46,66,76,38,39,39,62,50,37,40,62,31,38,39,39,27,12,91,55,61,64,64,56,56,12,40,8,26,5,26,12,37,6,64
Jaden McDaniels,MIN,21.1,Forward,1771,90,43,9,68,18,72,91,58,34,30,89,30,61,18,22,27,14,12,18,18,28,75,43,78,9,35,90,43,43,51,31,40,85,86,71,78,78,83,81,21,62,38,60,59,78,78,94,53,33,45,50,5,8,43,43,40,32,48,79,23,86,16,55,20,12,12,8,16,32,18,3,72,18,18,15,60,47,55,34,37,32,18,18,15,70,85,86,43,50,49,12,12,68,78,72,56,60,61,73,69,77,66
Jalen McDaniels,CHA,23.8,Wing,829,95,29,15,88,86,0,77,22,76,56,29,40,70,45,58,46,73,87,88,59,98,27,35,1,78,84,100,35,35,3,89,94,45,61,35,1,1,78,3,93,11,1,5,1,1,1,32,46,28,32,36,91,83,35,35,96,92,84,86,29,77,92,64,82,87,87,91,99,57,82,90,42,88,88,16,97,65,98,91,84,95,88,88,58,92,18,71,63,19,27,87,87,26,27,31,29,38,26,25,34,40,75
Doug McDermott,SAS,29.8,Forward,1220,4,2,79,5,1,0,12,52,17,36,21,54,84,22,14,71,99,99,87,65,99,83,77,97,1,22,17,77,77,31,13,99,98,71,98,97,97,73,91,96,97,99,37,89,97,97,71,32,48,33,17,67,41,77,77,97,100,96,90,89,94,93,97,87,99,99,93,94,82,87,96,10,87,87,11,15,97,69,47,99,99,87,87,69,13,34,15,74,65,72,99,99,88,21,90,60,96,88,89,43,86,89
JaVale McGee,PHX,33.8,Big,1152,95,11,22,94,88,51,91,35,55,85,86,76,84,17,10,14,68,87,81,97,21,68,28,6,74,66,59,28,28,23,48,89,23,47,19,6,6,8,18,84,40,12,40,14,6,6,8,43,82,67,14,97,87,28,28,53,86,36,88,76,83,25,51,14,87,87,90,13,68,38,28,62,81,81,67,66,93,87,85,64,77,81,81,19,55,90,82,19,66,48,87,87,87,78,74,86,83,70,56,86,52,84
Rodney McGruder,DET,30.3,Wing,703,20,35,46,85,54,0,55,0,27,9,28,29,77,40,64,48,16,35,15,22,91,55,15,9,49,69,68,15,15,28,47,65,22,87,2,9,9,66,6,1,0,39,37,31,9,9,83,32,79,56,2,53,13,15,15,12,34,23,82,29,90,5,30,6,35,35,18,86,59,51,68,29,15,15,19,17,53,22,84,12,26,15,15,63,48,29,36,25,71,57,35,35,66,29,52,23,79,23,82,30,72,86
Alfonzo McKinnie,CHI,29.1,Forward,184,43,1,1,88,30,97,63,0,23,17,0,27,4,0,0,26,1,23,7,92,67,2,0,0,10,58,94,0,0,0,28,96,3,16,2,0,0,0,84,6,49,2,5,1,0,0,53,91,74,93,3,22,6,0,0,39,95,35,98,89,99,4,90,5,23,23,32,78,70,11,74,1,7,7,63,9,61,13,73,2,10,7,7,4,50,67,58,62,91,89,23,23,10,28,6,70,4,98,4,94,4,19
Jordan McLaughlin,MIN,25.6,Point,822,56,98,60,66,14,0,46,14,58,28,80,2,52,40,98,56,6,9,5,19,81,45,10,8,18,41,79,10,10,4,41,17,41,17,76,8,8,36,15,7,6,4,67,19,8,8,60,44,24,29,9,88,60,10,10,28,14,16,25,42,28,40,23,29,9,9,5,86,31,79,91,24,5,5,4,5,5,2,37,38,33,5,5,60,22,6,7,100,54,88,9,9,38,3,41,10,36,14,75,14,80,72
Ben McLemore,POR,28.7,Wing,1225,32,51,37,4,10,0,52,52,33,87,28,66,64,27,11,63,34,69,68,21,76,80,11,19,3,79,67,11,11,2,75,23,77,46,88,19,19,43,29,75,49,38,17,16,19,19,72,58,44,53,26,32,23,11,11,81,50,70,84,62,84,65,58,52,69,69,68,79,27,47,55,45,68,68,52,70,72,74,41,27,25,68,68,97,31,36,26,66,6,13,69,69,75,24,74,76,67,78,53,39,50,65
De'Anthony Melton,MEM,23.4,Combo,1612,97,96,61,85,100,91,93,19,35,37,30,60,37,32,29,40,17,39,33,50,70,44,13,23,3,61,34,13,13,4,70,28,58,33,77,23,23,41,25,45,28,48,33,33,23,23,27,56,50,57,20,86,69,13,13,29,54,21,66,95,66,25,49,18,39,39,29,68,75,87,87,76,33,33,33,20,47,26,12,58,36,33,33,98,61,26,40,42,4,5,39,39,11,55,7,33,75,35,14,67,9,55
Chimezie Metu,SAC,24.6,Big,1239,31,88,86,3,79,0,55,71,22,25,20,57,16,39,24,62,54,57,68,36,29,48,49,40,67,34,41,49,49,27,43,11,50,36,63,40,40,55,48,72,63,22,25,16,40,40,57,20,47,24,31,80,69,49,49,58,16,71,21,48,22,76,12,80,57,57,64,17,36,40,44,42,68,68,49,94,25,77,58,61,68,68,68,50,69,57,67,73,23,34,57,57,50,43,55,17,38,20,77,56,82,15
Khris Middleton,MIL,30.2,Forward,2133,15,62,65,18,61,0,31,92,56,90,36,94,78,94,89,18,98,96,98,51,51,52,85,75,61,42,65,85,85,87,59,53,16,29,18,75,75,17,86,73,89,36,85,74,75,75,69,8,28,7,73,78,84,85,85,61,78,52,51,47,71,73,70,54,96,96,97,62,42,44,46,51,98,98,88,96,81,98,68,89,90,98,98,60,70,40,56,63,27,35,96,96,86,69,90,87,79,86,65,42,73,45
Patty Mills,BKN,33.2,Combo,2310,44,13,92,4,2,0,34,46,9,17,74,17,70,17,24,85,35,31,42,27,87,38,53,33,96,8,56,53,53,72,23,13,12,45,7,33,33,30,2,99,68,88,38,57,33,33,2,93,81,95,50,72,73,53,53,53,5,72,6,49,18,84,2,78,31,31,14,94,70,94,83,87,42,42,27,75,9,56,61,32,36,42,42,96,34,38,30,3,41,15,31,31,33,75,42,88,26,71,11,50,16,81
Paul Millsap,BKN,36.7,Big,262,68,21,3,61,61,92,58,0,16,35,14,50,1,78,83,81,49,72,73,65,60,42,24,51,9,64,13,24,24,30,54,43,24,49,15,51,51,36,17,88,46,65,55,62,51,51,42,20,75,40,49,70,68,24,24,45,52,43,52,19,55,35,37,31,72,72,75,67,1,32,30,46,73,73,92,45,78,69,82,19,42,73,73,38,58,77,71,50,40,42,72,72,47,2,74,23,7,62,71,7,71,1
Shake Milton,PHI,25.1,Combo,1105,80,21,43,69,46,0,62,56,65,52,87,35,41,35,45,78,47,47,47,54,37,87,50,56,89,27,28,50,50,81,20,49,10,20,12,56,56,21,64,62,71,89,61,82,56,56,16,93,57,91,16,57,33,50,50,50,62,46,72,56,63,34,63,33,47,47,48,24,51,60,61,47,47,47,74,61,41,55,12,31,15,47,47,85,57,20,36,74,21,33,47,47,75,47,76,50,51,42,77,44,80,45
Davion Mitchell,SAC,23.2,Combo,2019,61,27,63,26,6,81,61,7,15,41,61,69,21,71,70,62,17,47,66,71,21,32,8,6,33,62,86,8,8,10,59,66,53,47,57,6,6,35,12,38,12,11,36,20,6,6,60,97,69,96,15,2,2,8,8,10,56,8,34,34,30,12,73,13,47,47,54,19,29,7,21,7,66,66,30,38,60,52,91,95,98,66,66,14,31,98,91,25,45,36,47,47,92,62,96,78,56,84,89,78,95,33
Donovan Mitchell,UTA,25.1,Combo,2263,25,79,69,71,45,72,66,69,70,95,73,100,75,83,31,54,1,2,1,40,56,79,14,14,56,44,58,14,14,49,17,9,4,10,8,14,14,2,57,18,29,82,64,78,14,14,41,84,61,82,58,16,21,14,14,49,20,62,28,29,29,71,54,76,2,2,3,67,58,74,74,61,1,1,11,4,4,1,56,7,12,1,1,53,57,66,62,15,53,36,2,2,6,32,5,8,6,5,11,38,8,73
Evan Mobley,CLE,20.4,Big,2322,81,46,93,31,44,45,56,26,52,58,50,78,19,69,55,52,7,5,2,9,81,86,34,74,9,66,12,34,34,56,26,25,38,64,17,74,74,89,29,56,30,98,13,56,74,74,97,9,96,49,87,0,2,34,34,27,16,45,25,33,13,39,15,68,5,5,10,61,47,2,12,4,2,2,40,98,37,95,40,0,0,2,2,87,97,71,94,2,2,1,5,5,26,82,17,91,95,77,8,52,8,23
Malik Monk,LAL,23.7,Combo,2096,67,32,78,33,57,93,33,35,31,36,58,45,87,29,27,44,35,29,25,7,87,59,53,50,40,66,53,53,53,28,66,65,90,75,90,50,50,81,21,70,33,27,40,32,50,50,75,10,44,12,71,58,67,53,53,74,49,77,82,50,84,58,62,59,29,29,14,81,66,85,85,70,25,25,22,27,22,19,51,36,39,25,25,78,43,4,10,75,66,73,29,29,40,59,43,13,64,18,75,57,76,90
Moses Moody,GSW,19.4,Wing,513,61,0,63,55,22,87,98,41,60,21,85,28,71,18,23,90,83,90,77,65,48,85,45,38,58,57,43,45,45,36,42,88,87,83,73,38,38,42,51,40,44,46,43,41,38,38,58,64,45,58,19,50,30,45,45,40,82,18,18,63,10,51,78,32,90,90,92,27,41,26,45,19,77,77,39,78,19,60,43,85,79,77,77,66,6,31,8,84,77,84,90,90,76,33,72,63,59,54,75,36,73,69
Xavier Moon,LAC,26.8,Point,125,92,58,48,30,24,0,0,0,8,26,0,40,38,20,28,98,68,81,65,26,74,84,39,76,59,2,41,39,39,79,3,12,6,6,30,76,76,64,76,62,76,57,71,71,76,76,13,29,64,42,91,80,93,39,39,47,37,57,46,50,63,49,19,57,81,81,74,75,39,50,57,37,65,65,80,36,70,48,62,73,75,65,65,30,93,82,94,17,17,11,81,81,69,31,60,61,72,57,67,28,55,60
Ja Morant,MEM,22.2,Point,1881,58,34,90,92,84,96,32,31,86,92,40,96,76,80,6,66,11,10,4,67,85,46,36,50,42,24,52,36,36,47,12,14,12,5,56,50,50,20,82,67,85,15,57,39,50,50,43,40,57,48,41,69,62,36,36,58,46,71,47,16,48,64,69,81,10,10,8,71,95,75,88,31,4,4,9,14,75,40,7,5,2,4,4,54,18,91,61,32,41,36,10,10,23,78,12,63,84,49,15,74,7,78
Marcus Morris,LAC,32.2,Big,1563,5,20,81,1,13,55,28,98,17,38,47,88,23,68,42,90,47,23,17,75,24,52,76,39,88,67,78,76,76,58,36,43,45,25,68,39,39,16,41,35,33,84,49,71,39,39,33,39,89,69,77,34,51,76,76,76,61,74,55,50,39,83,79,85,23,23,36,35,51,10,32,7,17,17,38,44,41,40,38,16,15,17,17,23,46,48,43,66,80,78,23,23,16,65,13,52,21,40,8,44,7,15
Markieff Morris,MIA,32.2,Big,286,0,32,46,25,1,94,62,0,4,25,29,79,24,71,62,27,50,70,65,63,69,13,27,21,76,10,44,27,27,20,19,49,33,28,56,21,21,43,79,36,67,10,34,15,21,21,34,42,53,49,42,76,72,27,27,73,81,71,74,90,59,72,76,71,70,70,66,79,34,64,70,48,65,65,45,28,81,57,71,40,51,65,65,83,25,10,10,44,72,65,70,70,20,24,26,29,26,22,21,34,33,34
