player,team,age,pos,min,blk%_rank,stl%_rank,foul%_rank,fgor%_rank,fgdr%_rank,ftor%_rank,ftdr%_rank,ft%_rank,sfld%_rank,ffld%_rank,and1%_rank,usage_rank,psa_rank,ast%_rank,ast:usg_rank,tov%_rank,diff_rank,offense:_pts/poss_rank,offense:_efg%_rank,offense:_tov%_rank,offense:_orb%_rank,offense:_ft_rate_rank,defense:_pts/poss_rank,defense:_efg%_rank,defense:_tov%_rank,defense:_orb%_rank,defense:_ft_rate_rank,onoff_opp_halfcourt_pts/poss_rank,onoff_opp_halfcourt_halfcourt:_pts/play_rank,onoff_opp_halfcourt_halfcourt:_oreb%_rank,onoff_opp_halfcourt_halfcourt:_%_of_plays_rank,onoff_opp_halfcourt_putbacks:_pts/miss_rank,onoff_opp_halfcourt_putbacks:_plays/miss_rank,onoff_opp_halfcourt_putbacks:_pts/play_rank,onoff_opp_team_fg%:_rim_rank,onoff_opp_team_fg%:_short_mid_rank,onoff_opp_team_fg%:_long_mid_rank,onoff_opp_team_fg%:_all_mid_rank,onoff_opp_team_fg%:_corner_three_rank,onoff_opp_team_fg%:_non_corner_rank,onoff_opp_team_fg%:_all_three_rank,onoff_opp_shot_frequency:_rim_rank,onoff_opp_shot_frequency:_short_mid_rank,onoff_opp_shot_frequency:_long_mid_rank,onoff_opp_shot_frequency:_all_mid_rank,onoff_opp_shot_frequency:_corner_three_rank,onoff_opp_shot_frequency:_non_corner_rank,onoff_opp_shot_frequency:_all_three_rank,onoff_opp_transition_pts/poss_rank,onoff_opp_transition_all_transition:_pts+/poss_rank,onoff_opp_transition_all_transition:_freq_rank,onoff_opp_transition_all_transition:_pts/play_rank,onoff_opp_transition_off_steals:_pts+/poss_rank,onoff_opp_transition_off_steals:_freq_rank,onoff_opp_transition_off_steals:_pts/play_rank,onoff_opp_transition_off_live_rebounds:_pts+/poss_rank,onoff_opp_transition_off_live_rebounds:_freq_rank,onoff_opp_transition_off_live_rebounds:_pts/play_rank,onoff_team_halfcourt_pts/poss_rank,onoff_team_halfcourt_halfcourt:_pts/play_rank,onoff_team_halfcourt_halfcourt:_oreb%_rank,onoff_team_halfcourt_halfcourt:_%_of_plays_rank,onoff_team_halfcourt_putbacks:_pts/miss_rank,onoff_team_halfcourt_putbacks:_plays/miss_rank,onoff_team_halfcourt_putbacks:_pts/play_rank,onoff_team_team_fg%:_rim_rank,onoff_team_team_fg%:_short_mid_rank,onoff_team_team_fg%:_long_mid_rank,onoff_team_team_fg%:_all_mid_rank,onoff_team_team_fg%:_corner_three_rank,onoff_team_team_fg%:_non_corner_rank,onoff_team_team_fg%:_all_three_rank,onoff_team_shot_frequency:_rim_rank,onoff_team_shot_frequency:_short_mid_rank,onoff_team_shot_frequency:_long_mid_rank,onoff_team_shot_frequency:_all_mid_rank,onoff_team_shot_frequency:_corner_three_rank,onoff_team_shot_frequency:_non_corner_rank,onoff_team_shot_frequency:_all_three_rank,onoff_team_transition_pts/poss_rank,onoff_team_transition_all_transition:_pts+/poss_rank,onoff_team_transition_all_transition:_freq_rank,onoff_team_transition_all_transition:_pts/play_rank,onoff_team_transition_off_steals:_pts+/poss_rank,onoff_team_transition_off_steals:_freq_rank,onoff_team_transition_off_steals:_pts/play_rank,onoff_team_transition_off_live_rebounds:_pts+/poss_rank,onoff_team_transition_off_live_rebounds:_freq_rank,onoff_team_transition_off_live_rebounds:_pts/play_rank,efg%_rank,rim_accuracy_rank,short_mid_accuracy_rank,long_mid_accuracy_rank,all_mid_accuracy_rank,corner_three_accuracy_rank,non_corner_accuracy_rank,all_three_accuracy_rank,rim_frequency_rank,short_mid_frequency_rank,long_mid_frequency_rank,all_mid_frequency_rank,corner_three_frequency_rank,non_corner_frequency_rank,all_three_frequency_rank,2p%_overall_rank,3p%_overall_rank,astd%_all_overall_rank,astd%_rim_overall_rank,astd%_mid_overall_rank,astd%_three_overall_rank
DeAndre' Bembry,ATL,24.3,Wing,1873,88,87,27,74,95,0,69,5,69,56,61,62,26,82,84,4,19,17,28,26,41,70,38,43,60,77,35,38,30,88,82,53,70,32,64,42,19,22,43,60,53,43,58,68,68,22,54,37,38,60,77,63,44,22,66,70,89,68,17,19,42,72,74,38,97,36,33,8,12,64,31,45,85,52,17,24,22,44,34,17,30,79,22,38,73,28,52,75,42,33,42,38,6,26,4,26,14,98,72,5,29,26,9,8,65,14,79,69,83,32
Dragan Bender,PHX,21.0,Big,776,43,34,37,17,33,0,70,6,64,21,87,15,12,55,79,23,6,0,3,0,48,1,96,93,54,94,34,96,99,76,15,27,73,8,98,2,100,75,9,85,64,59,61,89,84,36,11,11,96,18,12,11,14,72,26,42,86,22,0,0,5,38,10,9,36,7,74,83,83,33,0,1,83,5,3,1,97,83,92,0,39,36,30,85,25,43,23,5,34,19,95,76,2,62,11,2,7,45,9,9,5,79,83,82,97,7,35,42,19,22
Dairis Bertans,NOP,29.1,Wing,150,0,1,99,2,0,0,0,0,0,40,99,19,1,39,61,100,85,97,98,71,24,86,19,10,34,45,74,19,15,77,41,23,59,8,12,44,29,31,29,18,19,57,77,20,51,90,18,40,19,40,57,49,51,23,51,28,18,39,97,99,19,7,28,32,29,77,76,32,58,80,99,99,57,52,12,20,62,77,78,97,24,9,34,13,73,20,44,17,51,4,0,0,5,2,0,23,16,0,1,87,48,59,99,98,0,16,5,0,95,1
Davis Bertans,SAS,26.0,Big,1594,25,37,69,2,20,58,36,97,9,6,87,12,90,37,64,91,40,58,64,93,9,39,25,5,88,62,34,25,17,85,62,23,37,29,56,28,7,11,16,10,6,44,20,80,47,93,27,62,25,45,41,61,93,65,86,18,61,36,58,75,6,85,80,57,92,91,72,50,61,29,42,31,48,93,40,81,68,12,19,58,21,84,25,31,19,37,6,98,11,87,76,43,83,64,99,88,97,1,16,62,23,77,100,99,21,97,2,15,24,69
Patrick Beverley,LAC,30.3,Combo,2121,86,46,2,83,88,97,76,50,37,64,61,3,80,39,90,47,74,66,45,90,68,17,74,78,51,50,65,74,81,72,81,30,46,31,25,74,51,67,80,80,87,63,13,51,20,89,50,73,74,60,89,61,83,45,83,48,83,51,66,49,48,37,18,25,17,72,22,78,56,3,64,31,40,81,89,93,12,17,10,66,94,43,94,67,47,62,93,23,93,85,8,27,7,20,96,82,86,34,29,5,10,81,95,97,7,86,12,75,8,25
Khem Birch,ORL,26.1,Big,556,79,45,32,89,39,79,35,27,97,26,14,16,90,49,73,80,99,98,88,100,40,69,96,95,88,4,60,96,98,1,56,63,15,94,98,95,75,95,48,52,51,18,70,81,82,64,40,47,96,34,87,26,40,58,37,47,60,36,98,98,22,68,52,27,89,18,16,98,66,67,96,95,27,59,45,54,27,84,73,98,81,71,71,77,99,78,81,23,56,91,71,79,99,91,0,0,0,84,78,12,57,0,0,0,86,0,44,36,18,0
Bismack Biyombo,CHA,26.2,Big,755,82,9,29,80,69,58,79,22,98,64,43,9,57,20,40,14,37,75,10,69,64,98,8,15,11,53,69,8,22,70,63,58,52,61,72,1,76,5,44,13,14,67,6,28,7,60,89,87,8,1,88,0,2,26,3,2,93,1,75,20,66,15,75,44,93,63,8,11,5,0,49,4,76,25,58,38,22,49,36,75,66,20,72,23,1,35,84,70,87,57,37,44,54,43,0,0,0,86,55,50,49,0,0,0,53,0,46,31,27,0
Nemanja Bjelica,SAC,30.5,Big,1795,47,66,49,42,41,40,54,62,14,38,69,42,57,65,70,62,63,34,29,83,44,23,88,69,52,51,86,88,61,49,44,81,67,78,14,79,75,87,98,51,86,3,21,96,72,94,77,93,88,88,51,86,10,81,5,96,48,95,34,59,34,27,47,53,50,6,61,44,54,67,55,63,81,82,56,77,31,4,5,34,4,14,4,6,16,3,11,6,13,65,25,58,56,58,16,95,90,35,42,28,27,68,81,76,42,90,52,84,58,78
Antonio Blakeney,CHI,22.1,Wing,709,47,6,94,7,78,0,65,7,52,38,38,87,12,32,5,86,39,17,78,2,2,98,81,85,49,20,95,81,96,21,61,56,45,69,1,98,82,97,100,95,99,3,63,39,55,100,66,99,81,17,71,23,16,52,19,47,89,58,17,62,9,1,3,0,72,56,98,100,100,0,37,6,96,55,26,34,23,9,8,17,36,3,60,3,21,5,90,1,93,12,43,65,33,44,97,6,71,27,98,96,99,41,4,5,10,71,83,71,68,57
Eric Bledsoe,MIL,28.9,Point,2266,65,89,72,91,72,93,72,34,93,48,72,61,83,59,35,59,53,7,17,8,79,5,98,44,81,66,100,98,99,14,14,25,95,3,49,1,89,8,100,10,62,52,2,23,3,76,99,99,98,3,0,4,10,3,10,8,0,10,7,18,44,77,6,35,3,1,55,41,47,90,3,17,55,8,3,1,96,96,98,7,47,89,45,78,95,89,31,85,26,83,94,22,35,22,15,35,27,94,19,7,4,41,61,59,100,27,50,44,24,80
Jaron Blossomgame,CLE,25.1,Big,417,25,19,99,36,40,0,10,0,10,3,20,6,6,2,15,92,86,72,63,46,82,66,87,83,46,41,97,87,72,52,48,10,7,27,62,87,17,63,26,90,83,55,94,15,70,27,31,25,87,97,73,97,95,84,97,92,35,89,72,76,81,85,59,71,37,81,41,37,33,50,49,50,73,57,32,43,35,39,35,72,61,82,54,82,68,80,36,73,31,9,78,8,39,6,8,17,12,40,43,47,35,88,60,68,43,12,74,89,64,22
Bogdan Bogdanovic,SAC,26.2,Wing,1944,28,72,68,42,42,74,64,65,39,96,52,90,45,94,84,48,65,79,68,62,84,57,38,57,11,83,68,38,7,77,87,86,89,61,95,72,62,71,39,8,8,78,8,64,19,42,55,50,38,97,71,95,54,23,63,97,59,94,79,76,84,78,86,74,91,59,61,31,45,18,94,73,32,76,9,31,73,81,83,79,32,67,13,57,5,71,38,79,11,48,27,64,72,65,40,74,69,35,82,71,79,11,64,40,35,67,82,77,78,79
Bojan Bogdanovic,IND,29.5,Forward,2547,6,45,89,10,24,0,77,74,75,89,39,79,89,65,34,46,4,2,3,6,18,51,34,42,59,60,13,34,44,49,44,53,40,68,75,14,89,43,7,48,23,27,37,33,31,88,76,88,34,37,24,21,25,80,14,52,50,33,2,4,12,41,4,3,17,18,48,34,44,11,3,2,36,13,86,53,85,49,67,2,32,66,30,91,61,89,8,55,6,86,61,65,77,72,98,70,88,62,68,65,68,44,35,32,66,90,51,34,51,62
Andrew Bogut,GSW,33.9,Big,126,92,49,6,45,97,100,62,0,3,18,100,17,69,57,81,2,33,69,45,55,58,78,11,12,79,10,15,11,18,13,91,15,26,22,5,35,27,24,45,64,58,31,74,30,57,61,64,66,11,43,90,33,29,83,16,57,84,54,69,47,66,17,75,62,82,32,50,88,81,86,40,65,7,29,71,51,83,92,93,69,73,12,71,30,13,30,90,34,82,74,31,88,0,93,0,0,0,83,84,0,58,0,0,0,68,0,77,43,83,0
Jonah Bolden,PHI,22.8,Big,567,88,59,13,45,35,0,73,0,6,7,20,10,62,49,77,8,19,24,47,89,17,42,21,19,41,32,100,21,23,11,57,26,71,8,3,61,92,90,81,37,52,56,68,96,91,20,10,7,21,88,40,91,6,15,8,98,62,99,24,32,28,2,55,50,68,53,81,38,68,52,27,35,22,15,44,18,77,92,92,24,75,0,89,8,0,27,95,3,97,84,97,13,39,12,23,61,48,31,5,18,3,86,88,88,99,43,20,40,1,22
Devin Booker,PHX,22.0,Combo,2239,25,24,46,49,64,71,63,85,92,98,51,97,90,92,46,15,50,39,64,13,91,19,64,63,8,85,91,64,59,93,29,66,62,60,53,93,58,92,34,26,23,56,17,52,25,65,69,72,64,30,39,23,64,82,71,25,44,19,39,38,88,89,94,91,87,81,32,14,18,72,43,59,78,91,27,69,52,6,10,39,27,77,24,27,66,31,30,93,20,78,85,97,76,93,36,46,42,37,81,78,86,8,46,31,92,37,80,59,46,88
Avery Bradley,MEM,27.9,Wing,442,0,57,50,41,23,0,29,0,35,57,29,86,76,93,86,24,61,66,26,69,88,99,52,66,22,95,39,52,41,77,83,92,89,75,53,18,44,19,18,94,87,74,42,76,63,5,36,14,52,67,63,59,66,15,73,50,52,40,66,44,85,76,59,68,47,45,28,87,52,25,26,20,34,66,64,70,56,43,47,66,90,69,84,80,11,83,87,85,82,79,11,61,95,99,0,76,85,23,60,99,96,19,44,28,70,83,74,66,43,89
Avery Bradley,LAC,27.9,Wing,1462,43,12,28,65,6,0,21,0,4,7,85,30,13,42,53,23,56,25,28,82,1,66,87,86,96,36,19,87,83,26,71,85,43,94,49,83,92,95,87,29,58,75,36,50,40,65,20,28,87,90,63,85,62,30,54,93,89,90,25,42,3,51,4,11,8,19,53,78,69,49,30,31,46,33,38,28,8,91,76,25,38,77,36,15,35,23,64,64,53,15,8,48,62,56,30,43,40,30,48,96,89,77,21,35,13,40,43,43,40,38
Corey Brewer,SAC,32.7,Wing,332,68,93,9,96,45,98,77,18,95,14,21,11,51,48,83,54,92,93,50,91,77,100,69,88,87,91,1,69,92,56,97,9,94,0,19,33,73,46,13,99,98,28,98,45,95,80,5,12,69,88,89,90,98,43,73,49,38,75,93,88,55,100,83,83,74,37,76,3,17,78,90,89,6,14,94,69,5,96,88,93,63,97,33,89,96,78,21,96,12,52,57,6,15,5,0,0,53,96,32,21,17,70,10,26,52,39,33,35,49,1
Corey Brewer,PHI,32.7,Forward,120,0,99,8,41,6,0,0,0,72,6,0,63,20,62,46,10,76,82,81,7,92,83,53,74,59,57,57,53,85,79,4,11,10,25,82,64,48,59,81,54,68,10,94,82,96,1,85,27,53,3,18,9,24,80,49,2,7,3,82,50,94,77,90,92,61,68,86,66,86,51,65,64,79,76,72,80,16,6,5,82,80,75,83,99,89,99,8,45,2,15,72,1,3,0,0,0,0,90,59,10,28,39,20,24,44,0,21,14,0,0
Mikal Bridges,PHX,22.2,Wing,2354,69,91,38,55,26,0,46,51,65,25,84,13,68,46,78,47,82,68,80,81,12,31,83,40,82,59,91,83,62,61,74,59,77,30,60,89,4,43,32,43,36,68,14,83,42,42,37,36,83,83,47,78,52,70,45,83,50,82,68,69,4,63,8,5,47,71,12,74,31,86,48,69,89,3,51,7,57,60,62,68,94,85,87,97,79,90,81,66,77,68,69,50,41,37,19,55,34,70,34,9,14,90,45,65,90,34,21,35,15,28
Miles Bridges,CHA,20.6,Forward,1569,85,63,75,80,66,0,86,44,28,23,89,28,63,52,70,72,84,57,41,29,59,74,91,93,53,72,73,91,94,81,68,73,69,67,62,85,51,83,61,65,69,99,5,0,0,76,49,61,91,53,62,51,87,29,83,19,82,23,57,28,71,70,81,72,83,21,81,6,28,78,87,88,5,26,83,61,88,89,93,57,57,78,36,71,35,66,50,62,35,69,65,37,25,32,75,14,47,86,31,27,20,62,28,39,80,41,27,20,10,51
Isaiah Briscoe,ORL,22.6,Point,456,17,7,2,4,81,0,0,0,35,74,89,6,7,28,85,6,84,90,97,38,78,23,54,28,50,38,88,54,46,37,33,11,5,39,52,42,27,26,27,38,31,40,90,9,53,40,68,60,54,59,56,48,42,36,30,72,58,72,90,93,66,78,53,78,22,63,77,90,91,96,91,95,69,37,41,35,40,53,47,90,98,76,94,65,49,53,98,87,95,9,74,7,6,6,0,31,6,76,30,85,56,80,11,28,22,6,57,54,96,0
Ryan Broekhoff,DAL,28.2,Forward,391,31,3,42,23,27,0,21,0,0,28,97,24,97,41,55,28,8,11,5,51,29,21,13,15,5,11,80,13,5,13,92,36,31,58,19,38,36,33,26,37,32,73,92,54,88,53,2,5,13,47,90,43,26,93,13,67,96,74,11,2,79,61,80,42,97,81,3,7,1,1,13,2,54,98,11,77,56,16,18,11,56,63,57,25,15,38,78,85,69,99,85,1,100,45,100,69,93,13,14,20,6,94,92,94,87,93,7,15,14,39
Malcolm Brogdon,MIL,25.9,Combo,1820,27,25,93,88,76,78,17,100,51,24,32,58,97,24,19,76,2,7,10,9,75,10,3,12,75,0,7,3,2,0,22,30,1,98,35,93,13,63,3,22,7,20,18,89,55,96,41,77,3,68,31,76,20,22,8,90,47,93,7,3,67,60,58,67,49,6,57,52,54,30,7,9,93,42,25,24,98,3,18,7,53,36,46,83,82,54,32,44,31,98,71,5,54,14,87,89,90,97,12,14,0,36,31,34,95,90,22,34,3,36
Dillon Brooks,MEM,22.8,Forward,313,51,52,0,35,3,85,17,36,65,37,10,75,30,56,27,21,46,33,27,36,46,46,65,75,16,63,20,65,49,22,34,65,70,46,36,85,53,84,70,66,74,32,73,32,57,81,47,65,65,74,24,76,60,13,73,78,65,79,33,44,59,22,45,35,68,36,83,68,85,56,9,14,13,33,56,44,66,92,90,33,5,26,4,15,70,19,9,29,9,25,10,30,48,44,0,91,84,75,61,63,63,6,52,28,15,84,45,10,94,0
MarShon Brooks,MEM,29.8,Wing,368,52,35,44,78,33,98,74,10,36,74,12,93,26,58,16,65,85,92,86,34,53,91,50,77,66,21,16,50,61,9,81,75,48,84,34,75,40,61,43,91,86,55,49,62,56,63,30,39,50,62,85,52,88,69,89,41,89,38,92,79,73,58,89,69,95,80,55,85,80,66,28,42,69,28,5,6,98,65,87,92,56,68,58,72,36,56,49,69,60,38,95,70,18,50,0,16,12,51,96,62,92,9,40,16,77,12,98,96,91,96
Bruce Brown,DET,22.2,Wing,1406,92,31,7,84,33,70,43,29,65,11,67,9,14,35,67,36,47,72,77,44,14,82,22,20,76,5,64,22,30,14,1,9,4,43,75,29,64,42,41,12,11,30,75,91,90,10,37,21,22,41,5,49,18,21,25,68,12,72,72,80,8,43,9,14,15,49,29,75,58,83,94,96,6,35,95,84,73,69,75,72,84,69,73,78,48,58,82,62,81,11,22,23,8,13,36,1,11,97,80,2,38,50,5,11,28,11,50,47,48,34
Jaylen Brown,BOS,22.0,Wing,1852,79,70,29,83,75,91,77,6,84,75,44,77,55,28,6,44,94,81,54,95,60,84,92,32,97,66,55,92,62,37,68,47,74,21,36,80,3,26,56,49,52,38,69,57,68,47,45,43,92,94,62,94,72,29,75,95,66,95,81,90,58,70,56,76,23,80,29,93,74,15,40,20,37,92,25,70,47,43,44,81,22,57,20,21,45,14,30,55,35,69,63,67,47,58,15,72,46,84,79,33,57,30,22,17,79,48,57,50,57,29
Lorenzo Brown,TOR,28.2,Wing,147,93,94,9,52,58,0,0,0,5,0,0,68,4,91,94,4,32,69,45,62,84,44,10,33,31,24,12,10,25,14,53,5,16,5,45,27,53,34,55,55,52,40,67,91,87,3,61,18,10,74,73,66,62,50,64,65,55,60,69,54,87,39,93,90,83,72,49,62,56,46,29,31,23,39,62,52,22,88,77,69,15,19,18,7,70,7,31,27,32,6,2,99,33,95,0,0,8,65,35,34,28,66,51,55,6,8,89,55,95,91
Sterling Brown,MIL,23.7,Wing,917,21,30,40,65,84,0,28,13,35,8,85,30,79,53,68,35,30,12,55,34,4,17,82,52,69,36,99,82,72,66,7,41,42,50,76,55,76,70,39,27,26,66,70,24,49,48,30,31,82,70,7,73,34,28,59,77,7,69,12,33,3,21,13,5,64,54,69,50,55,23,24,18,97,56,1,4,35,50,44,12,42,69,52,47,84,24,48,41,68,89,48,56,55,51,89,23,77,90,13,15,6,78,33,45,89,77,35,39,35,26
Troy Brown,WAS,19.3,Wing,641,29,36,47,94,94,0,21,8,71,18,77,50,31,73,82,59,79,79,51,99,81,75,63,40,97,18,91,63,29,70,9,84,23,99,90,67,8,28,85,31,51,7,96,97,99,61,9,13,63,95,18,97,90,26,94,88,7,90,79,85,63,97,75,78,54,94,1,53,6,70,36,45,83,52,30,35,4,56,25,79,71,89,55,64,99,5,56,54,64,31,91,27,33,28,0,24,31,75,86,63,80,18,19,13,45,31,50,32,59,1
Jalen Brunson,DAL,22.2,Point,1540,7,15,39,11,41,80,33,27,41,59,39,35,63,20,37,72,81,25,25,43,53,66,98,74,97,75,90,98,92,73,93,98,86,97,67,90,55,88,25,41,27,94,10,21,8,24,44,32,98,54,76,44,27,75,22,70,70,50,25,20,62,95,60,83,24,82,22,14,11,65,14,23,36,73,29,54,38,72,66,25,82,89,78,87,75,66,63,81,68,76,87,91,54,81,21,78,56,41,91,43,74,81,24,37,81,54,37,56,19,41
Thomas Bryant,WAS,21.3,Big,1438,73,16,81,46,74,0,68,65,53,51,95,37,96,51,62,74,59,47,48,30,28,35,71,84,56,36,10,71,77,35,20,9,26,13,29,90,68,91,69,60,68,69,19,20,13,51,77,74,71,73,53,68,43,76,26,75,45,77,47,32,36,67,49,64,46,30,57,19,38,90,56,76,18,26,78,57,76,73,79,47,78,73,84,44,80,52,92,73,91,95,98,73,68,73,0,71,47,67,28,74,43,43,51,47,95,47,28,17,23,76
Reggie Bullock,DET,27.6,Wing,1352,9,10,89,21,19,96,53,89,19,46,75,49,80,65,67,48,13,31,35,28,32,86,6,30,11,21,26,6,46,32,6,1,5,9,33,29,24,19,13,78,62,29,83,15,53,80,59,72,6,4,15,13,33,16,63,5,39,6,31,33,48,11,31,25,50,43,28,67,44,54,15,25,77,14,66,30,59,32,40,31,50,25,56,21,59,29,69,26,68,80,38,28,80,53,83,69,82,16,28,45,30,63,90,91,38,80,13,28,17,35
Reggie Bullock,LAL,27.6,Wing,519,46,48,90,1,31,83,50,0,9,21,89,13,65,7,11,91,47,88,35,82,50,97,8,23,22,13,7,8,20,8,32,26,13,67,70,62,54,61,10,10,4,44,60,92,86,32,21,19,8,9,73,7,16,93,9,15,33,11,88,60,63,63,75,73,61,47,21,87,49,52,25,33,10,24,51,32,53,96,96,88,59,59,52,17,57,16,83,81,81,67,78,30,93,91,21,59,42,12,16,73,44,87,79,87,83,42,4,9,5,43
Trey Burke,DAL,26.0,Point,407,24,24,81,81,2,0,0,77,72,15,6,65,80,35,26,94,4,8,6,33,51,18,7,5,49,60,58,7,11,58,20,19,45,15,18,23,49,27,4,28,11,22,94,2,35,84,80,88,7,46,6,55,10,55,15,84,12,83,8,8,37,67,64,74,41,8,42,24,21,9,10,7,71,18,91,69,49,11,14,8,16,42,7,5,38,1,51,43,55,78,50,74,94,91,0,31,67,48,59,35,50,63,48,57,80,67,69,100,39,52
Trey Burke,NYK,26.0,Point,677,39,35,100,48,7,0,43,59,70,44,94,76,31,22,9,100,55,27,44,10,23,32,86,80,48,50,70,86,89,57,24,73,83,45,22,40,60,51,13,96,92,89,80,13,45,44,9,10,86,17,18,23,12,23,16,38,56,49,27,37,13,28,18,9,57,43,68,27,42,96,32,63,18,54,63,60,68,75,78,27,48,38,33,32,27,26,59,68,47,24,44,43,39,41,0,80,63,33,81,96,98,11,22,11,19,62,93,94,74,74
Alec Burks,CLE,27.3,Wing,954,75,34,74,67,97,78,94,67,87,79,59,75,38,80,70,53,99,99,99,46,40,65,95,86,78,72,48,95,91,59,37,77,67,73,33,77,64,81,52,84,81,83,39,34,32,41,24,25,95,43,42,45,20,49,24,66,30,70,99,98,36,96,76,65,84,86,81,67,81,58,94,92,89,5,0,0,94,96,98,99,72,99,48,58,88,47,74,95,49,23,16,48,21,32,87,54,76,74,82,55,72,22,28,19,14,76,85,84,83,78
Alec Burks,UTA,27.3,Wing,255,72,15,55,17,21,0,95,84,98,64,82,83,64,61,32,40,42,52,51,48,44,67,36,30,73,42,57,36,39,34,70,56,19,85,13,28,90,64,5,54,25,93,1,58,5,57,52,57,36,26,91,24,75,34,64,8,94,6,52,50,75,36,59,51,72,34,52,46,48,55,64,65,25,26,49,32,24,93,86,52,69,30,72,40,12,57,77,56,75,28,90,6,15,4,0,96,63,74,78,48,65,15,43,22,23,64,77,55,63,93
Alec Burks,SAC,27.3,Wing,111,30,100,89,12,89,0,58,0,89,33,77,3,21,34,72,10,93,92,66,72,95,93,77,60,91,64,71,77,69,67,67,82,77,72,24,50,71,65,61,44,52,98,21,10,8,39,12,12,77,76,69,72,74,51,72,62,30,62,92,70,91,91,93,94,42,70,13,59,17,66,75,78,81,70,60,72,33,5,7,92,92,85,92,86,69,75,87,69,91,13,100,21,87,35,0,0,0,91,75,36,54,28,12,12,97,0,79,36,95,0
Deonte Burton,OKC,24.8,Forward,220,92,35,3,14,23,0,0,0,20,38,100,37,6,18,21,93,16,2,0,100,3,65,93,98,99,9,14,93,93,15,25,12,2,75,99,99,95,100,3,87,41,49,61,90,85,3,58,14,93,95,78,97,32,19,59,98,98,98,2,1,1,72,1,1,34,2,2,94,8,17,4,3,72,10,99,83,1,28,6,2,70,95,70,95,64,83,54,73,70,8,11,7,99,14,0,0,15,82,54,25,34,69,25,42,18,15,25,21,14,0
Jimmy Butler,PHI,29.1,Forward,1823,52,97,96,92,20,0,10,94,93,94,46,90,69,94,87,92,84,42,16,61,87,71,95,95,70,97,19,95,91,92,60,99,97,88,32,62,76,79,66,96,96,94,16,6,4,45,56,51,95,65,14,71,42,26,40,60,6,65,42,14,88,66,87,86,73,32,14,3,5,72,39,51,22,58,90,86,17,48,31,42,86,50,90,79,4,86,88,32,90,31,70,62,32,39,15,66,53,65,77,94,93,10,10,3,38,43,90,49,80,94
Jimmy Butler,MIN,29.1,Wing,361,90,99,99,91,48,0,0,47,94,99,28,91,82,94,80,94,23,21,19,64,23,32,43,52,44,51,55,43,48,71,30,50,51,50,61,65,38,52,22,65,54,34,60,71,70,92,18,44,43,42,26,51,65,46,74,30,28,34,21,34,15,27,31,28,48,38,57,51,54,54,28,39,33,99,97,100,29,0,1,21,19,29,17,13,9,5,35,29,39,70,59,70,50,66,0,57,77,80,90,52,84,20,9,6,68,78,94,63,94,97
Bruno Caboclo,MEM,23.1,Forward,783,96,20,21,86,61,100,20,84,56,39,31,39,72,58,68,24,79,75,92,10,76,14,68,38,30,65,81,68,49,82,54,51,68,31,19,66,41,54,56,64,65,59,48,73,64,9,52,28,68,33,62,33,31,41,45,38,66,31,75,72,73,27,72,51,86,92,24,96,64,87,78,87,40,65,64,70,41,43,42,75,66,26,67,60,23,60,56,19,59,68,35,13,80,27,44,84,74,56,21,15,10,89,69,76,51,69,24,44,14,35
Jose Calderon,DET,37.1,Combo,580,24,42,20,20,25,0,47,0,3,12,68,7,10,83,100,2,25,89,92,12,81,81,0,1,95,2,22,0,2,2,3,60,33,80,37,3,2,1,69,2,6,8,30,44,31,30,99,98,0,14,6,22,1,2,3,65,2,64,89,71,88,34,45,49,46,86,12,12,7,70,100,100,99,8,34,8,11,27,15,89,98,63,99,31,28,26,99,88,100,14,10,10,97,100,0,4,5,3,3,100,66,59,80,69,83,5,47,42,61,3
Kentavious Caldwell-Pope,LAL,25.7,Wing,1989,23,65,81,55,34,70,23,87,40,62,71,60,84,30,25,87,33,23,26,83,86,13,61,50,88,23,36,61,79,44,60,85,94,38,44,78,45,70,21,44,32,48,46,30,35,79,56,68,61,11,31,15,21,7,26,11,16,14,23,7,91,31,92,85,88,20,24,65,43,42,31,32,90,88,48,76,2,9,3,23,80,13,88,61,2,69,84,18,88,73,70,73,82,87,57,38,48,32,13,70,40,58,75,79,85,52,30,38,25,44
Isaiah Canaan,PHX,27.4,Combo,500,0,29,32,10,39,0,39,0,27,15,68,14,41,36,64,14,95,70,78,25,50,53,97,98,61,39,26,97,98,26,96,98,94,93,87,93,85,96,46,92,89,44,22,19,14,92,75,91,97,81,88,68,82,79,80,77,94,68,70,69,58,70,50,51,53,71,78,76,85,41,30,31,51,34,5,7,97,84,93,70,38,80,42,75,82,76,22,58,23,47,2,56,98,98,58,32,53,46,7,32,7,95,81,93,32,53,24,49,39,42
Clint Capela,HOU,24.5,Big,2244,75,24,86,94,88,52,34,13,76,50,60,40,93,27,27,62,98,98,98,63,92,51,94,98,51,58,9,94,94,88,46,86,79,81,92,79,64,82,83,96,98,43,98,60,98,50,2,4,94,49,47,65,47,78,38,58,9,77,98,99,75,33,70,82,30,54,36,99,93,87,93,95,90,5,30,6,86,40,63,98,37,12,28,89,42,84,9,2,1,95,80,27,2,22,0,0,0,97,32,4,14,0,0,0,92,0,24,9,28,0
